Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
108,1064,968,0,8,1.6927719116210938e-05,0.0005199909210205078,2.384185791015625e-07,4.291534423828125e-06
109,1064,976,0,8,1.6927719116210938e-05,0.0005245208740234375,0.0,4.5299530029296875e-06
110,1064,984,0,8,1.6927719116210938e-05,0.0005288124084472656,0.0,4.291534423828125e-06
111,1064,992,0,8,1.71661376953125e-05,0.0005331039428710938,2.384185791015625e-07,4.291534423828125e-06
112,1064,1000,0,8,1.7404556274414062e-05,0.0005373954772949219,2.384185791015625e-07,4.291534423828125e-06
113,1064,1008,0,8,1.7642974853515625e-05,0.00054168701171875,2.384185791015625e-07,4.291534423828125e-06
114,1064,1016,0,8,1.7881393432617188e-05,0.0005462169647216797,2.384185791015625e-07,4.5299530029296875e-06
115,1064,1024,0,8,1.811981201171875e-05,0.0005507469177246094,2.384185791015625e-07,4.5299530029296875e-06
116,1064,1032,0,8,1.811981201171875e-05,0.0005552768707275391,0.0,4.5299530029296875e-06
117,1064,1040,0,8,1.811981201171875e-05,0.0005595684051513672,0.0,4.291534423828125e-06
118,1064,1048,0,8,1.811981201171875e-05,0.0005640983581542969,0.0,4.5299530029296875e-06
119,1064,1056,0,8,1.811981201171875e-05,0.0005691051483154297,0.0,5.0067901611328125e-06
120,1064,1064,0,8,1.8358230590820312e-05,0.0005738735198974609,2.384185791015625e-07,4.76837158203125e-06
121,1064,1072,0,8,1.8596649169921875e-05,0.0005786418914794922,2.384185791015625e-07,4.76837158203125e-06
122,1064,1080,0,8,1.8835067749023438e-05,0.0005834102630615234,2.384185791015625e-07,4.76837158203125e-06
123,1064,1088,0,8,1.9311904907226562e-05,0.0005879402160644531,4.76837158203125e-07,4.5299530029296875e-06
124,1064,1096,0,8,1.9311904907226562e-05,0.0005924701690673828,0.0,4.5299530029296875e-06
125,1064,1104,0,8,1.9311904907226562e-05,0.0005972385406494141,0.0,4.76837158203125e-06
126,1064,1112,0,8,1.9550323486328125e-05,0.0006020069122314453,2.384185791015625e-07,4.76837158203125e-06
127,1240,1120,176,8,1.9550323486328125e-05,0.0006062984466552734,0.0,4.291534423828125e-06
128,1240,1128,0,8,1.9788742065429688e-05,0.0006113052368164062,2.384185791015625e-07,5.0067901611328125e-06
129,1240,1136,0,8,1.9788742065429688e-05,0.0006158351898193359,0.0,4.5299530029296875e-06
130,1240,1144,0,8,2.002716064453125e-05,0.0006206035614013672,2.384185791015625e-07,4.76837158203125e-06
131,1240,1152,0,8,2.002716064453125e-05,0.0006248950958251953,0.0,4.291534423828125e-06
132,1240,1160,0,8,2.0265579223632812e-05,0.0006296634674072266,2.384185791015625e-07,4.76837158203125e-06
