Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
217,1920,1840,0,8,3.24249267578125e-05,0.0010693073272705078,0.0,4.291534423828125e-06
218,1920,1848,0,8,3.266334533691406e-05,0.001073598861694336,2.384185791015625e-07,4.291534423828125e-06
219,1920,1856,0,8,3.266334533691406e-05,0.001077890396118164,0.0,4.291534423828125e-06
220,1920,1864,0,8,3.2901763916015625e-05,0.0010821819305419922,2.384185791015625e-07,4.291534423828125e-06
221,1920,1872,0,8,3.2901763916015625e-05,0.0010864734649658203,0.0,4.291534423828125e-06
222,1920,1880,0,8,3.2901763916015625e-05,0.00109100341796875,0.0,4.5299530029296875e-06
223,1920,1888,0,8,3.314018249511719e-05,0.0010955333709716797,2.384185791015625e-07,4.5299530029296875e-06
224,1920,1896,0,8,3.337860107421875e-05,0.0011000633239746094,2.384185791015625e-07,4.5299530029296875e-06
225,1920,1904,0,8,3.361701965332031e-05,0.0011110305786132812,2.384185791015625e-07,1.0967254638671875e-05
226,1920,1912,0,8,3.361701965332031e-05,0.0011169910430908203,0.0,5.9604644775390625e-06
227,1920,1920,0,8,3.3855438232421875e-05,0.0011217594146728516,2.384185791015625e-07,4.76837158203125e-06
228,1920,1928,0,8,3.4809112548828125e-05,0.001161813735961914,9.5367431640625e-07,4.00543212890625e-05
229,1920,1936,0,8,3.504753112792969e-05,0.001169443130493164,2.384185791015625e-07,7.62939453125e-06
230,1920,1944,0,8,3.504753112792969e-05,0.0011751651763916016,0.0,5.7220458984375e-06
231,1920,1952,0,8,3.528594970703125e-05,0.001180410385131836,2.384185791015625e-07,5.245208740234375e-06
232,1920,1960,0,8,3.528594970703125e-05,0.0011849403381347656,0.0,4.5299530029296875e-06
233,1920,1968,0,8,3.528594970703125e-05,0.0011894702911376953,0.0,4.5299530029296875e-06
234,2208,1976,288,8,3.552436828613281e-05,0.0011942386627197266,2.384185791015625e-07,4.76837158203125e-06
235,2208,1984,0,8,3.552436828613281e-05,0.0011985301971435547,0.0,4.291534423828125e-06
236,2208,1992,0,8,3.552436828613281e-05,0.0012028217315673828,0.0,4.291534423828125e-06
237,2208,2000,0,8,3.552436828613281e-05,0.001207113265991211,0.0,4.291534423828125e-06
238,2208,2008,0,8,3.5762786865234375e-05,0.001211404800415039,2.384185791015625e-07,4.291534423828125e-06
239,2208,2016,0,8,3.5762786865234375e-05,0.0012156963348388672,0.0,4.291534423828125e-06
240,2208,2024,0,8,3.600120544433594e-05,0.0012202262878417969,2.384185791015625e-07,4.5299530029296875e-06
241,2208,2032,0,8,3.62396240234375e-05,0.0012247562408447266,2.384185791015625e-07,4.5299530029296875e-06
242,2208,2040,0,8,3.647804260253906e-05,0.0012290477752685547,2.384185791015625e-07,4.291534423828125e-06
243,2208,2048,0,8,3.6716461181640625e-05,0.0012335777282714844,2.384185791015625e-07,4.5299530029296875e-06
244,2208,2056,0,8,3.695487976074219e-05,0.001238107681274414,2.384185791015625e-07,4.5299530029296875e-06
245,2208,2064,0,8,3.695487976074219e-05,0.0012426376342773438,0.0,4.5299530029296875e-06
246,2208,2072,0,8,3.695487976074219e-05,0.0012471675872802734,0.0,4.5299530029296875e-06
247,2208,2080,0,8,3.719329833984375e-05,0.0012516975402832031,2.384185791015625e-07,4.5299530029296875e-06
248,2208,2088,0,8,3.743171691894531e-05,0.0012564659118652344,2.384185791015625e-07,4.76837158203125e-06
249,2208,2096,0,8,3.743171691894531e-05,0.0012612342834472656,0.0,4.76837158203125e-06
250,2208,2104,0,8,3.743171691894531e-05,0.0012660026550292969,0.0,4.76837158203125e-06
251,2208,2112,0,8,3.7670135498046875e-05,0.0012705326080322266,2.384185791015625e-07,4.5299530029296875e-06
252,2208,2120,0,8,3.7670135498046875e-05,0.0012753009796142578,0.0,4.76837158203125e-06
253,2208,2128,0,8,3.790855407714844e-05,0.0012798309326171875,2.384185791015625e-07,4.5299530029296875e-06
254,2208,2136,0,8,3.814697265625e-05,0.0012845993041992188,2.384185791015625e-07,4.76837158203125e-06
255,2208,2144,0,8,3.838539123535156e-05,0.0012917518615722656,2.384185791015625e-07,7.152557373046875e-06
256,2208,2152,0,8,3.838539123535156e-05,0.0012965202331542969,0.0,4.76837158203125e-06
257,2208,2160,0,8,3.838539123535156e-05,0.0013012886047363281,0.0,4.76837158203125e-06
258,2208,2168,0,8,3.8623809814453125e-05,0.0013058185577392578,2.384185791015625e-07,4.5299530029296875e-06
